participant,abs_seq,start,end,duration,delay,block,block_seq,exec_time
136519,163,2019-11-20 21:55:22.781000+00:00,2019-11-20 21:55:29.641000+00:00,0 days 00:00:06.860000,0 days 00:00:00,21,2,0 days 00:00:05.927000
136519,164,2019-11-20 21:55:29.641000+00:00,2019-11-20 21:55:36.718000+00:00,0 days 00:00:07.077000,0 days 00:00:00,21,3,0 days 00:00:05.560000
136519,165,2019-11-20 21:55:36.718000+00:00,2019-11-20 21:55:42.196000+00:00,0 days 00:00:05.478000,0 days 00:00:00,21,4,0 days 00:00:04.206000
136519,166,2019-11-20 21:55:42.196000+00:00,2019-11-20 21:55:46.638000+00:00,0 days 00:00:04.442000,0 days 00:00:00,21,5,0 days 00:00:03.356000
136519,167,2019-11-20 21:55:46.638000+00:00,2019-11-20 21:55:50.805000+00:00,0 days 00:00:04.167000,0 days 00:00:00,21,6,0 days 00:00:02.886000
136519,168,2019-11-20 21:55:50.805000+00:00,2019-11-20 21:55:55.191000+00:00,0 days 00:00:04.386000,0 days 00:00:00,21,7,0 days 00:00:03.727000
136522,0,2019-11-05 15:54:35.396000+00:00,2019-11-05 15:54:39.668000+00:00,0 days 00:00:04.272000,0 days 00:00:00,0,0,0 days 00:00:03.276000
136522,1,2019-11-05 15:54:39.668000+00:00,2019-11-05 15:54:46.917000+00:00,0 days 00:00:07.249000,0 days 00:00:00,1,0,0 days 00:00:06.488000
136522,2,2019-11-05 15:54:46.917000+00:00,2019-11-05 15:54:53.604000+00:00,0 days 00:00:06.687000,0 days 00:00:00,1,1,0 days 00:00:06.060000
136522,3,2019-11-05 15:54:53.604000+00:00,2019-11-05 15:54:59.027000+00:00,0 days 00:00:05.423000,0 days 00:00:00,1,2,0 days 00:00:04.535000
136522,4,2019-11-05 15:54:59.027000+00:00,2019-11-05 15:55:02.606000+00:00,0 days 00:00:03.579000,0 days 00:00:00,1,3,0 days 00:00:02.105000
136522,5,2019-11-05 15:55:02.606000+00:00,2019-11-05 15:55:07.929000+00:00,0 days 00:00:05.323000,0 days 00:00:00,1,4,0 days 00:00:04.599000
136522,6,2019-11-05 15:55:07.929000+00:00,2019-11-05 15:55:14.374000+00:00,0 days 00:00:06.445000,0 days 00:00:00,1,5,0 days 00:00:05.742000
136522,7,2019-11-05 15:55:14.374000+00:00,2019-11-05 15:55:24.289000+00:00,0 days 00:00:09.915000,0 days 00:00:00,1,6,0 days 00:00:08.833000
136522,8,2019-11-05 15:55:24.289000+00:00,2019-11-05 15:55:28.018000+00:00,0 days 00:00:03.729000,0 days 00:00:00,1,7,0 days 00:00:02.849000
136522,9,2019-11-05 15:55:28.018000+00:00,2019-11-05 15:55:31.223000+00:00,0 days 00:00:03.205000,0 days 00:00:00,1,8,0 days 00:00:02.137000
136522,10,2019-11-05 15:55:31.223000+00:00,2019-11-05 15:55:33.968000+00:00,0 days 00:00:02.745000,0 days 00:00:00,1,9,0 days 00:00:01.802000
136522,11,2019-11-05 15:55:33.968000+00:00,2019-11-05 15:55:36.713000+00:00,0 days 00:00:02.745000,0 days 00:00:00,1,10,0 days 00:00:01.358000
136522,12,2019-11-05 15:55:36.713000+00:00,2019-11-05 15:55:39.262000+00:00,0 days 00:00:02.549000,0 days 00:00:00,1,11,0 days 00:00:01.619000
136522,13,2019-11-05 15:55:39.262000+00:00,2019-11-05 15:55:45.576000+00:00,0 days 00:00:06.314000,0 days 00:00:02.700000,2,0,0 days 00:00:04.857000
136522,14,2019-11-05 15:55:45.576000+00:00,2019-11-05 15:55:53.682000+00:00,0 days 00:00:08.106000,0 days 00:00:02.700000,2,1,0 days 00:00:03.974000
136522,15,2019-11-05 15:55:53.682000+00:00,2019-11-05 15:56:07.223000+00:00,0 days 00:00:13.541000,0 days 00:00:02.700000,2,2,0 days 00:00:08.585000
136522,16,2019-11-05 15:56:07.223000+00:00,2019-11-05 15:56:15.364000+00:00,0 days 00:00:08.141000,0 days 00:00:02.700000,2,3,0 days 00:00:03.997000
136522,17,2019-11-05 15:56:15.364000+00:00,2019-11-05 15:56:26.210000+00:00,0 days 00:00:10.846000,0 days 00:00:00,3,0,0 days 00:00:05.944000
136522,18,2019-11-05 15:56:26.210000+00:00,2019-11-05 15:56:30.614000+00:00,0 days 00:00:04.404000,0 days 00:00:00,3,1,0 days 00:00:03.118000
136522,19,2019-11-05 15:56:30.614000+00:00,2019-11-05 15:56:36.953000+00:00,0 days 00:00:06.339000,0 days 00:00:00,3,2,0 days 00:00:05.653000
136522,20,2019-11-05 15:56:36.953000+00:00,2019-11-05 15:56:44.200000+00:00,0 days 00:00:07.247000,0 days 00:00:00,3,3,0 days 00:00:05.812000
136522,21,2019-11-05 15:56:44.200000+00:00,2019-11-05 15:56:50.365000+00:00,0 days 00:00:06.165000,0 days 00:00:00,3,4,0 days 00:00:04.744000
136522,22,2019-11-05 15:56:50.365000+00:00,2019-11-05 15:56:54.303000+00:00,0 days 00:00:03.938000,0 days 00:00:00,3,5,0 days 00:00:02.514000
136522,23,2019-11-05 15:56:54.303000+00:00,2019-11-05 15:56:58.153000+00:00,0 days 00:00:03.850000,0 days 00:00:00,3,6,0 days 00:00:02.668000
136522,24,2019-11-05 15:56:58.153000+00:00,2019-11-05 15:57:01.055000+00:00,0 days 00:00:02.902000,0 days 00:00:00,3,7,0 days 00:00:01.788000
136522,25,2019-11-05 15:57:01.055000+00:00,2019-11-05 15:57:09.024000+00:00,0 days 00:00:07.969000,0 days 00:00:00.600000,4,0,0 days 00:00:06.706000
136522,26,2019-11-05 15:57:09.024000+00:00,2019-11-05 15:57:13.677000+00:00,0 days 00:00:04.653000,0 days 00:00:00.600000,4,1,0 days 00:00:03.111000
136522,27,2019-11-05 15:57:13.677000+00:00,2019-11-05 15:57:22.087000+00:00,0 days 00:00:08.410000,0 days 00:00:00.600000,4,2,0 days 00:00:06.864000
136522,28,2019-11-05 15:57:22.087000+00:00,2019-11-05 15:57:26.925000+00:00,0 days 00:00:04.838000,0 days 00:00:00.600000,4,3,0 days 00:00:03.509000
136522,29,2019-11-05 15:57:26.925000+00:00,2019-11-05 15:57:34.738000+00:00,0 days 00:00:07.813000,0 days 00:00:02.175000,5,0,0 days 00:00:06.260000
136522,30,2019-11-05 15:57:34.738000+00:00,2019-11-05 15:57:41.300000+00:00,0 days 00:00:06.562000,0 days 00:00:02.175000,5,1,0 days 00:00:02.303000
136522,31,2019-11-05 15:57:41.300000+00:00,2019-11-05 15:57:47.832000+00:00,0 days 00:00:06.532000,0 days 00:00:02.175000,5,2,0 days 00:00:02.239000
136522,32,2019-11-05 15:57:47.832000+00:00,2019-11-05 15:57:54.364000+00:00,0 days 00:00:06.532000,0 days 00:00:02.175000,5,3,0 days 00:00:02.570000
136522,33,2019-11-05 15:57:54.364000+00:00,2019-11-05 15:58:05.248000+00:00,0 days 00:00:10.884000,0 days 00:00:03,6,0,0 days 00:00:07.366000
136522,34,2019-11-05 15:58:05.248000+00:00,2019-11-05 15:58:41.300000+00:00,0 days 00:00:36.052000,0 days 00:00:03,6,1,0 days 00:00:30.888000
136522,35,2019-11-05 15:58:41.300000+00:00,2019-11-05 15:58:59.341000+00:00,0 days 00:00:18.041000,0 days 00:00:03,6,2,0 days 00:00:13.745000
136522,36,2019-11-05 15:58:59.341000+00:00,2019-11-05 15:59:11.379000+00:00,0 days 00:00:12.038000,0 days 00:00:03,6,3,0 days 00:00:07.444000
136522,37,2019-11-05 15:59:11.379000+00:00,2019-11-05 15:59:23.423000+00:00,0 days 00:00:12.044000,0 days 00:00:03,6,4,0 days 00:00:07.499000
136522,38,2019-11-05 15:59:23.423000+00:00,2019-11-05 15:59:32.463000+00:00,0 days 00:00:09.040000,0 days 00:00:03,6,5,0 days 00:00:04.336000
136522,39,2019-11-05 15:59:32.463000+00:00,2019-11-05 15:59:47.508000+00:00,0 days 00:00:15.045000,0 days 00:00:03,6,6,0 days 00:00:11.008000
136522,40,2019-11-05 15:59:47.508000+00:00,2019-11-05 16:00:11.559000+00:00,0 days 00:00:24.051000,0 days 00:00:03,6,7,0 days 00:00:19.329000
136522,41,2019-11-05 16:00:11.559000+00:00,2019-11-05 16:00:20.598000+00:00,0 days 00:00:09.039000,0 days 00:00:03,6,8,0 days 00:00:04.508000
136522,42,2019-11-05 16:00:20.598000+00:00,2019-11-05 16:00:32.640000+00:00,0 days 00:00:12.042000,0 days 00:00:03,6,9,0 days 00:00:07.342000
136522,43,2019-11-05 16:00:32.640000+00:00,2019-11-05 16:00:41.680000+00:00,0 days 00:00:09.040000,0 days 00:00:03,6,10,0 days 00:00:04.449000
136522,44,2019-11-05 16:00:41.680000+00:00,2019-11-05 16:00:53.722000+00:00,0 days 00:00:12.042000,0 days 00:00:03,6,11,0 days 00:00:06.465000
136522,45,2019-11-05 16:00:53.722000+00:00,2019-11-05 16:01:05.767000+00:00,0 days 00:00:12.045000,0 days 00:00:02.700000,7,0,0 days 00:00:06.891000
136522,46,2019-11-05 16:01:05.767000+00:00,2019-11-05 16:01:16.614000+00:00,0 days 00:00:10.847000,0 days 00:00:02.700000,7,1,0 days 00:00:05.882000
136522,47,2019-11-05 16:01:16.614000+00:00,2019-11-05 16:01:27.448000+00:00,0 days 00:00:10.834000,0 days 00:00:02.700000,7,2,0 days 00:00:05.696000
136522,48,2019-11-05 16:01:27.448000+00:00,2019-11-05 16:01:35.584000+00:00,0 days 00:00:08.136000,0 days 00:00:02.700000,7,3,0 days 00:00:03.758000
136522,49,2019-11-05 16:01:35.584000+00:00,2019-11-05 16:01:43.720000+00:00,0 days 00:00:08.136000,0 days 00:00:02.700000,7,4,0 days 00:00:03.088000
136522,50,2019-11-05 16:01:43.720000+00:00,2019-11-05 16:01:54.562000+00:00,0 days 00:00:10.842000,0 days 00:00:02.700000,7,5,0 days 00:00:05.683000
136522,51,2019-11-05 16:01:54.562000+00:00,2019-11-05 16:02:03.713000+00:00,0 days 00:00:09.151000,0 days 00:00:02.700000,7,6,0 days 00:00:03.961000
136522,52,2019-11-05 16:02:03.713000+00:00,2019-11-05 16:02:11.852000+00:00,0 days 00:00:08.139000,0 days 00:00:02.700000,7,7,0 days 00:00:03.027000
136522,53,2019-11-05 16:02:11.852000+00:00,2019-11-05 16:02:22.692000+00:00,0 days 00:00:10.840000,0 days 00:00:01.125000,8,0,0 days 00:00:07.036000
136522,54,2019-11-05 16:02:22.692000+00:00,2019-11-05 16:02:33.981000+00:00,0 days 00:00:11.289000,0 days 00:00:01.125000,8,1,0 days 00:00:09.063000
136522,55,2019-11-05 16:02:33.981000+00:00,2019-11-05 16:02:47.518000+00:00,0 days 00:00:13.537000,0 days 00:00:01.125000,8,2,0 days 00:00:11.383000
136522,56,2019-11-05 16:02:47.518000+00:00,2019-11-05 16:02:55.432000+00:00,0 days 00:00:07.914000,0 days 00:00:01.125000,8,3,0 days 00:00:05.754000
136522,57,2019-11-05 16:02:55.432000+00:00,2019-11-05 16:03:02.217000+00:00,0 days 00:00:06.785000,0 days 00:00:01.125000,8,4,0 days 00:00:04.570000
136522,58,2019-11-05 16:03:02.217000+00:00,2019-11-05 16:03:07.851000+00:00,0 days 00:00:05.634000,0 days 00:00:01.125000,8,5,0 days 00:00:03.497000
136522,59,2019-11-05 16:03:07.851000+00:00,2019-11-05 16:03:12.356000+00:00,0 days 00:00:04.505000,0 days 00:00:01.125000,8,6,0 days 00:00:02.344000
136522,60,2019-11-05 16:03:12.356000+00:00,2019-11-05 16:03:16.863000+00:00,0 days 00:00:04.507000,0 days 00:00:01.125000,8,7,0 days 00:00:02.345000
136522,61,2019-11-05 16:03:16.863000+00:00,2019-11-05 16:03:27+00:00,0 days 00:00:10.137000,0 days 00:00:01.125000,9,0,0 days 00:00:07.981000
136522,62,2019-11-05 16:03:27+00:00,2019-11-05 16:03:34.921000+00:00,0 days 00:00:07.921000,0 days 00:00:01.125000,9,1,0 days 00:00:05.703000
136522,63,2019-11-05 16:03:34.921000+00:00,2019-11-05 16:03:41.709000+00:00,0 days 00:00:06.788000,0 days 00:00:01.125000,9,2,0 days 00:00:04.574000
136522,64,2019-11-05 16:03:41.709000+00:00,2019-11-05 16:03:48.469000+00:00,0 days 00:00:06.760000,0 days 00:00:01.125000,9,3,0 days 00:00:04.524000
136522,65,2019-11-05 16:03:48.469000+00:00,2019-11-05 16:03:58.605000+00:00,0 days 00:00:10.136000,0 days 00:00:01.650000,10,0,0 days 00:00:07.984000
136522,66,2019-11-05 16:03:58.605000+00:00,2019-11-05 16:04:06.890000+00:00,0 days 00:00:08.285000,0 days 00:00:01.650000,10,1,0 days 00:00:05.230000
136522,67,2019-11-05 16:04:06.890000+00:00,2019-11-05 16:04:18.487000+00:00,0 days 00:00:11.597000,0 days 00:00:01.650000,10,2,0 days 00:00:08.325000
136522,68,2019-11-05 16:04:18.487000+00:00,2019-11-05 16:04:28.426000+00:00,0 days 00:00:09.939000,0 days 00:00:01.650000,10,3,0 days 00:00:07.074000
136522,69,2019-11-05 16:04:28.426000+00:00,2019-11-05 16:04:35.066000+00:00,0 days 00:00:06.640000,0 days 00:00:01.650000,10,4,0 days 00:00:03.704000
136522,70,2019-11-05 16:04:35.066000+00:00,2019-11-05 16:04:40.026000+00:00,0 days 00:00:04.960000,0 days 00:00:01.650000,10,5,0 days 00:00:01.969000
136522,71,2019-11-05 16:04:40.026000+00:00,2019-11-05 16:04:44.983000+00:00,0 days 00:00:04.957000,0 days 00:00:01.650000,10,6,0 days 00:00:02.039000
136522,72,2019-11-05 16:04:44.983000+00:00,2019-11-05 16:04:49.940000+00:00,0 days 00:00:04.957000,0 days 00:00:01.650000,10,7,0 days 00:00:01.862000
136522,73,2019-11-05 16:04:49.940000+00:00,2019-11-05 16:04:56.547000+00:00,0 days 00:00:06.607000,0 days 00:00:00,11,0,0 days 00:00:03.749000
136522,74,2019-11-05 16:04:56.547000+00:00,2019-11-05 16:05:03.783000+00:00,0 days 00:00:07.236000,0 days 00:00:00,11,1,0 days 00:00:06.152000
136522,75,2019-11-05 16:05:03.783000+00:00,2019-11-05 16:05:08.443000+00:00,0 days 00:00:04.660000,0 days 00:00:00,11,2,0 days 00:00:03.146000
136522,76,2019-11-05 16:05:08.443000+00:00,2019-11-05 16:05:21.965000+00:00,0 days 00:00:13.522000,0 days 00:00:00,11,3,0 days 00:00:12.873000
136522,77,2019-11-05 16:05:21.965000+00:00,2019-11-05 16:05:29.832000+00:00,0 days 00:00:07.867000,0 days 00:00:00.600000,12,0,0 days 00:00:06.630000
136522,78,2019-11-05 16:05:29.832000+00:00,2019-11-05 16:05:34.066000+00:00,0 days 00:00:04.234000,0 days 00:00:00.600000,12,1,0 days 00:00:03.010000
136522,79,2019-11-05 16:05:34.066000+00:00,2019-11-05 16:05:40.078000+00:00,0 days 00:00:06.012000,0 days 00:00:00.600000,12,2,0 days 00:00:04.615000
136522,80,2019-11-05 16:05:40.078000+00:00,2019-11-05 16:05:46.088000+00:00,0 days 00:00:06.010000,0 days 00:00:00.600000,12,3,0 days 00:00:04.746000
136522,81,2019-11-05 16:05:46.088000+00:00,2019-11-05 16:05:50.897000+00:00,0 days 00:00:04.809000,0 days 00:00:00.600000,12,4,0 days 00:00:03.257000
136522,82,2019-11-05 16:05:50.897000+00:00,2019-11-05 16:05:58.711000+00:00,0 days 00:00:07.814000,0 days 00:00:00.600000,12,5,0 days 00:00:06.298000
136522,83,2019-11-05 16:05:58.711000+00:00,2019-11-05 16:06:05.949000+00:00,0 days 00:00:07.238000,0 days 00:00:00.600000,12,6,0 days 00:00:05.708000
136522,84,2019-11-05 16:06:05.949000+00:00,2019-11-05 16:06:19.775000+00:00,0 days 00:00:13.826000,0 days 00:00:00.600000,12,7,0 days 00:00:12.420000
136522,85,2019-11-05 16:06:19.775000+00:00,2019-11-05 16:06:24.012000+00:00,0 days 00:00:04.237000,0 days 00:00:00.600000,12,8,0 days 00:00:03.011000
136522,86,2019-11-05 16:06:24.012000+00:00,2019-11-05 16:06:28.220000+00:00,0 days 00:00:04.208000,0 days 00:00:00.600000,12,9,0 days 00:00:02.855000
136522,87,2019-11-05 16:06:28.220000+00:00,2019-11-05 16:06:31.826000+00:00,0 days 00:00:03.606000,0 days 00:00:00.600000,12,10,0 days 00:00:02.157000
136522,88,2019-11-05 16:06:31.826000+00:00,2019-11-05 16:06:34.834000+00:00,0 days 00:00:03.008000,0 days 00:00:00.600000,12,11,0 days 00:00:01.524000
136522,89,2019-11-05 16:06:34.834000+00:00,2019-11-05 16:06:51.060000+00:00,0 days 00:00:16.226000,0 days 00:00:02.700000,13,0,0 days 00:00:14.743000
136522,90,2019-11-05 16:06:51.060000+00:00,2019-11-05 16:07:04.574000+00:00,0 days 00:00:13.514000,0 days 00:00:02.700000,13,1,0 days 00:00:09.219000
136522,91,2019-11-05 16:07:04.574000+00:00,2019-11-05 16:07:15.414000+00:00,0 days 00:00:10.840000,0 days 00:00:02.700000,13,2,0 days 00:00:06.643000
136522,92,2019-11-05 16:07:15.414000+00:00,2019-11-05 16:07:31.660000+00:00,0 days 00:00:16.246000,0 days 00:00:02.700000,13,3,0 days 00:00:11.032000
136522,93,2019-11-05 16:07:31.660000+00:00,2019-11-05 16:07:42.505000+00:00,0 days 00:00:10.845000,0 days 00:00:02.700000,13,4,0 days 00:00:06.296000
136522,94,2019-11-05 16:07:42.505000+00:00,2019-11-05 16:07:53.346000+00:00,0 days 00:00:10.841000,0 days 00:00:02.700000,13,5,0 days 00:00:05.732000
136522,95,2019-11-05 16:07:53.346000+00:00,2019-11-05 16:08:04.194000+00:00,0 days 00:00:10.848000,0 days 00:00:02.700000,13,6,0 days 00:00:06.209000
136522,96,2019-11-05 16:08:04.194000+00:00,2019-11-05 16:08:12.332000+00:00,0 days 00:00:08.138000,0 days 00:00:02.700000,13,7,0 days 00:00:03.933000
136522,97,2019-11-05 16:08:12.332000+00:00,2019-11-05 16:08:17.766000+00:00,0 days 00:00:05.434000,0 days 00:00:02.700000,13,8,0 days 00:00:00.276000
136522,98,2019-11-05 16:08:17.766000+00:00,2019-11-05 16:08:25.875000+00:00,0 days 00:00:08.109000,0 days 00:00:02.700000,13,9,0 days 00:00:03.911000
136522,99,2019-11-05 16:08:25.875000+00:00,2019-11-05 16:08:31.316000+00:00,0 days 00:00:05.441000,0 days 00:00:02.700000,13,10,0 days 00:00:01.436000
136522,100,2019-11-05 16:08:31.316000+00:00,2019-11-05 16:08:39.424000+00:00,0 days 00:00:08.108000,0 days 00:00:02.700000,13,11,0 days 00:00:02.988000
136522,101,2019-11-05 16:08:39.424000+00:00,2019-11-05 16:08:52.964000+00:00,0 days 00:00:13.540000,0 days 00:00:03,14,0,0 days 00:00:09.233000
136522,102,2019-11-05 16:08:52.964000+00:00,2019-11-05 16:09:08.004000+00:00,0 days 00:00:15.040000,0 days 00:00:03,14,1,0 days 00:00:10.588000
136522,103,2019-11-05 16:09:08.004000+00:00,2019-11-05 16:09:20.052000+00:00,0 days 00:00:12.048000,0 days 00:00:03,14,2,0 days 00:00:06.916000
136522,104,2019-11-05 16:09:20.052000+00:00,2019-11-05 16:09:32.090000+00:00,0 days 00:00:12.038000,0 days 00:00:03,14,3,0 days 00:00:06.188000
136522,105,2019-11-05 16:09:32.090000+00:00,2019-11-05 16:09:41.129000+00:00,0 days 00:00:09.039000,0 days 00:00:03,14,4,0 days 00:00:04.134000
136522,106,2019-11-05 16:09:41.129000+00:00,2019-11-05 16:09:53.168000+00:00,0 days 00:00:12.039000,0 days 00:00:03,14,5,0 days 00:00:07.684000
136522,107,2019-11-05 16:09:53.168000+00:00,2019-11-05 16:10:02.208000+00:00,0 days 00:00:09.040000,0 days 00:00:03,14,6,0 days 00:00:04.510000
136522,108,2019-11-05 16:10:02.208000+00:00,2019-11-05 16:10:11.246000+00:00,0 days 00:00:09.038000,0 days 00:00:03,14,7,0 days 00:00:04.641000
136522,109,2019-11-05 16:10:11.246000+00:00,2019-11-05 16:10:26.288000+00:00,0 days 00:00:15.042000,0 days 00:00:00.600000,15,0,0 days 00:00:10.479000
136522,110,2019-11-05 16:10:26.288000+00:00,2019-11-05 16:10:34.126000+00:00,0 days 00:00:07.838000,0 days 00:00:00.600000,15,1,0 days 00:00:06.559000
136522,111,2019-11-05 16:10:34.126000+00:00,2019-11-05 16:10:40.760000+00:00,0 days 00:00:06.634000,0 days 00:00:00.600000,15,2,0 days 00:00:05.139000
136522,112,2019-11-05 16:10:40.760000+00:00,2019-11-05 16:10:46.771000+00:00,0 days 00:00:06.011000,0 days 00:00:00.600000,15,3,0 days 00:00:04.516000
136522,113,2019-11-05 16:10:46.771000+00:00,2019-11-05 16:10:57.586000+00:00,0 days 00:00:10.815000,0 days 00:00:00.600000,15,4,0 days 00:00:09.254000
136522,114,2019-11-05 16:10:57.586000+00:00,2019-11-05 16:11:03.024000+00:00,0 days 00:00:05.438000,0 days 00:00:00.600000,15,5,0 days 00:00:04.184000
136522,115,2019-11-05 16:11:03.024000+00:00,2019-11-05 16:11:07.832000+00:00,0 days 00:00:04.808000,0 days 00:00:00.600000,15,6,0 days 00:00:03.241000
136522,116,2019-11-05 16:11:07.832000+00:00,2019-11-05 16:11:12.640000+00:00,0 days 00:00:04.808000,0 days 00:00:00.600000,15,7,0 days 00:00:03.543000
136522,117,2019-11-05 16:11:12.640000+00:00,2019-11-05 16:11:19.852000+00:00,0 days 00:00:07.212000,0 days 00:00:02.175000,16,0,0 days 00:00:05.613000
136522,118,2019-11-05 16:11:19.852000+00:00,2019-11-05 16:11:30.736000+00:00,0 days 00:00:10.884000,0 days 00:00:02.175000,16,1,0 days 00:00:06.940000
136522,119,2019-11-05 16:11:30.736000+00:00,2019-11-05 16:11:39.476000+00:00,0 days 00:00:08.740000,0 days 00:00:02.175000,16,2,0 days 00:00:05.265000
136522,120,2019-11-05 16:11:39.476000+00:00,2019-11-05 16:11:56.916000+00:00,0 days 00:00:17.440000,0 days 00:00:02.175000,16,3,0 days 00:00:14.126000
136522,121,2019-11-05 16:11:56.916000+00:00,2019-11-05 16:12:14.360000+00:00,0 days 00:00:17.444000,0 days 00:00:02.175000,16,4,0 days 00:00:13.736000
136522,122,2019-11-05 16:12:14.360000+00:00,2019-11-05 16:12:25.276000+00:00,0 days 00:00:10.916000,0 days 00:00:02.175000,16,5,0 days 00:00:07.394000
136522,123,2019-11-05 16:12:25.276000+00:00,2019-11-05 16:12:34.016000+00:00,0 days 00:00:08.740000,0 days 00:00:02.175000,16,6,0 days 00:00:04.694000
136522,124,2019-11-05 16:12:34.016000+00:00,2019-11-05 16:12:40.582000+00:00,0 days 00:00:06.566000,0 days 00:00:02.175000,16,7,0 days 00:00:02.214000
136522,125,2019-11-05 16:12:40.582000+00:00,2019-11-05 16:12:53.644000+00:00,0 days 00:00:13.062000,0 days 00:00:01.125000,17,0,0 days 00:00:09.245000
136522,126,2019-11-05 16:12:53.644000+00:00,2019-11-05 16:13:02.683000+00:00,0 days 00:00:09.039000,0 days 00:00:01.125000,17,1,0 days 00:00:06.787000
136522,127,2019-11-05 16:13:02.683000+00:00,2019-11-05 16:13:16.224000+00:00,0 days 00:00:13.541000,0 days 00:00:01.125000,17,2,0 days 00:00:11.334000
136522,128,2019-11-05 16:13:16.224000+00:00,2019-11-05 16:13:27.517000+00:00,0 days 00:00:11.293000,0 days 00:00:01.125000,17,3,0 days 00:00:09.118000
136522,129,2019-11-05 16:13:27.517000+00:00,2019-11-05 16:13:35.427000+00:00,0 days 00:00:07.910000,0 days 00:00:01.125000,17,4,0 days 00:00:05.698000
136522,130,2019-11-05 16:13:35.427000+00:00,2019-11-05 16:13:44.360000+00:00,0 days 00:00:08.933000,0 days 00:00:01.125000,17,5,0 days 00:00:06.788000
136522,131,2019-11-05 16:13:44.360000+00:00,2019-11-05 16:13:50.025000+00:00,0 days 00:00:05.665000,0 days 00:00:01.125000,17,6,0 days 00:00:03.420000
136522,132,2019-11-05 16:13:50.025000+00:00,2019-11-05 16:13:55.657000+00:00,0 days 00:00:05.632000,0 days 00:00:01.125000,17,7,0 days 00:00:03.431000
136522,133,2019-11-05 16:13:55.657000+00:00,2019-11-05 16:14:05.795000+00:00,0 days 00:00:10.138000,0 days 00:00:01.125000,17,8,0 days 00:00:08.006000
136522,134,2019-11-05 16:14:05.795000+00:00,2019-11-05 16:14:10.327000+00:00,0 days 00:00:04.532000,0 days 00:00:01.125000,17,9,0 days 00:00:02.303000
136522,135,2019-11-05 16:14:10.327000+00:00,2019-11-05 16:14:14.833000+00:00,0 days 00:00:04.506000,0 days 00:00:01.125000,17,10,0 days 00:00:02.309000
136522,136,2019-11-05 16:14:14.833000+00:00,2019-11-05 16:14:20.466000+00:00,0 days 00:00:05.633000,0 days 00:00:01.125000,17,11,0 days 00:00:03.403000
136522,137,2019-11-05 16:14:20.466000+00:00,2019-11-05 16:14:31.727000+00:00,0 days 00:00:11.261000,0 days 00:00:01.650000,18,0,0 days 00:00:09.073000
136522,138,2019-11-05 16:14:31.727000+00:00,2019-11-05 16:14:38.361000+00:00,0 days 00:00:06.634000,0 days 00:00:01.650000,18,1,0 days 00:00:03.425000
136522,139,2019-11-05 16:14:38.361000+00:00,2019-11-05 16:14:46.626000+00:00,0 days 00:00:08.265000,0 days 00:00:01.650000,18,2,0 days 00:00:05.120000
136522,140,2019-11-05 16:14:46.626000+00:00,2019-11-05 16:14:51.607000+00:00,0 days 00:00:04.981000,0 days 00:00:01.650000,18,3,0 days 00:00:02.225000
136522,141,2019-11-05 16:14:51.607000+00:00,2019-11-05 16:14:58.216000+00:00,0 days 00:00:06.609000,0 days 00:00:01.650000,18,4,0 days 00:00:03.822000
136522,142,2019-11-05 16:14:58.216000+00:00,2019-11-05 16:15:03.177000+00:00,0 days 00:00:04.961000,0 days 00:00:01.650000,18,5,0 days 00:00:01.866000
136522,143,2019-11-05 16:15:03.177000+00:00,2019-11-05 16:15:13.089000+00:00,0 days 00:00:09.912000,0 days 00:00:01.650000,18,6,0 days 00:00:06.976000
136522,144,2019-11-05 16:15:13.089000+00:00,2019-11-05 16:15:23.033000+00:00,0 days 00:00:09.944000,0 days 00:00:01.650000,18,7,0 days 00:00:06.975000
136522,145,2019-11-05 16:15:23.033000+00:00,2019-11-05 16:15:28.022000+00:00,0 days 00:00:04.989000,0 days 00:00:01.650000,18,8,0 days 00:00:01.884000
136522,146,2019-11-05 16:15:28.022000+00:00,2019-11-05 16:15:37.931000+00:00,0 days 00:00:09.909000,0 days 00:00:01.650000,18,9,0 days 00:00:06.830000
136522,147,2019-11-05 16:15:37.931000+00:00,2019-11-05 16:15:44.575000+00:00,0 days 00:00:06.644000,0 days 00:00:01.650000,18,10,0 days 00:00:03.597000
136522,148,2019-11-05 16:15:44.575000+00:00,2019-11-05 16:15:49.532000+00:00,0 days 00:00:04.957000,0 days 00:00:01.650000,18,11,0 days 00:00:01.820000
136522,149,2019-11-05 16:15:49.532000+00:00,2019-11-05 16:16:01.095000+00:00,0 days 00:00:11.563000,0 days 00:00:02.175000,19,0,0 days 00:00:08.320000
136522,150,2019-11-05 16:16:01.095000+00:00,2019-11-05 16:16:12.004000+00:00,0 days 00:00:10.909000,0 days 00:00:02.175000,19,1,0 days 00:00:07.112000
136522,151,2019-11-05 16:16:12.004000+00:00,2019-11-05 16:16:25.092000+00:00,0 days 00:00:13.088000,0 days 00:00:02.175000,19,2,0 days 00:00:09.878000
136522,152,2019-11-05 16:16:25.092000+00:00,2019-11-05 16:16:31.652000+00:00,0 days 00:00:06.560000,0 days 00:00:02.175000,19,3,0 days 00:00:02.777000
136522,153,2019-11-05 16:16:31.652000+00:00,2019-11-05 16:16:40.360000+00:00,0 days 00:00:08.708000,0 days 00:00:02.175000,19,4,0 days 00:00:04.858000
